,Unnamed: 0,date,retweets,favorites,text,location,language,sescore
11529,11530,3/27/2015 3:20,0,0,Our Penny Stock Pick On Is Up 321.54 In Less Than 6 Weeks! This is Huge: ,,en,1
11530,11531,3/27/2015 0:01,0,0,New Post - Grains Sector Roundup: Corn Still Looks The Strongest by andrewnyquist ,,en,2
11531,11532,3/26/2015 22:43,0,0,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11532,11533,3/26/2015 22:43,0,0,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11533,11534,3/26/2015 22:43,0,0,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11534,11535,3/26/2015 22:27,0,0,"But if /ZC pushes above it can shift to positive. Otherwise, its P&F remains bearish, objective to ",,en,3
11535,11536,3/26/2015 22:23,0,0,"Tho /ZC has some positives in its chart, it can still turn down especially if give way again. ",,en,1
11536,11537,3/26/2015 22:21,0,0,"is at another decision point. It surged over as many other markets hit extremes, then pulled back... ",,en,1
11537,11538,3/26/2015 16:07,0,0,Our Penny Stock Pick On Is Up 321.54 In Less Than 6 Weeks! Big News: ,,en,1
11538,11539,3/26/2015 15:20,0,0,Our Penny Stock Picks Have Gained Over 1485 In The Past 4 Months! MASSIVE Update: ,,en,1
11539,11540,3/26/2015 14:37,2,0,"CHICAGO cierre diurno May15 -1,56 358,03 May15 -1,57 154,04 May15 -7,53 183,42 Reuters",,en,1
11540,11541,3/26/2015 14:08,0,0,Our Penny Stock Alerts Gained 600 In 2 Months! Get Our Next Picks Early: ,,en,1
11542,11543,3/26/2015 13:22,0,0,Gains Over 2500 In one Trade.. Subscribe Here! .. ,,en,1
11544,11545,3/26/2015 12:50,0,0,A Bottom Pattern in Corn: ,,en,1
11545,11546,3/26/2015 11:09,0,0,Soybeans Exports Rebound After 6 Consecutive Weeks Of Decline ,,en,1
11546,11547,3/26/2015 10:40,2,0,"CHICAGO apertura diurno May15 -1,47 358,12 May15 -0,79 154,72 May15 -3,03 187,47 Reuters",,en,1
11547,11548,3/26/2015 0:18,0,0,Our Penny Stock Alerts Gained Over 680 In The Past 2 Months! Special Update: ,,en,1
11548,11549,3/25/2015 22:14,0,0,Our Penny Stock Newsletter Pick On Is Up 310.77 In Less Than 6 Weeks! Huge News: ,,en,1
11549,11550,3/25/2015 21:08,0,0,Our Stock Tips Gained Over 600 In The Past 2 Months! Special Update: ,,en,1
11550,11551,3/25/2015 17:01,0,1,getting ready for pop to 416? MACD rolling over and some magic still in the ,,en,1
11551,11552,3/25/2015 16:13,0,0,This Guy Turned Into Over In Just 30 Days!!! .. ,,en,1
11552,11553,3/25/2015 14:48,0,0,"CHICAGO cierre diurno May15 -1,29 359,59 May15 0,39 155,51 May15 -1,65 190,68 Reuters",,en,1
11554,11555,3/25/2015 9:51,1,0,"CHICAGO apertura diurno May15 0,55 361,25 May15 -0,10 154,72 May15 -0,92 191,42 Reuters",,en,1
11555,11556,3/25/2015 9:00,4,0,"CHICAGO cierre nocturno May15 0,18 360,88 May15 0,10 154,92 May15 -1,10 191,23 Reuters",,en,1
11556,11557,3/25/2015 6:26,0,0,Our Penny Stock Pick On Gained 229.23 In The Past 5 Weeks! Big News: ,,en,1
11557,11558,3/25/2015 5:46,0,0,Our Penny Stock Newsletter Picks Gained Over 400 In The Past 6 Weeks! Blog Update: ,,en,1
11558,11559,3/25/2015 3:50,0,0,Our Penny Stock Alerts Have Gained Over 600 In The Past 2 Months! Special Update: ,,en,1
11559,11560,3/25/2015 0:11,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11560,11561,3/24/2015 23:48,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11561,11562,3/24/2015 22:57,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11562,11563,3/24/2015 22:57,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11563,11564,3/24/2015 22:57,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11564,11565,3/24/2015 16:18,0,0,Premium Alerts Ranked For Gains 2834 Last Week .. ,,en,1
11565,11566,3/24/2015 1:21,0,2,continuing to sit patiently for the move - ready for the resolution of the rectangle ,,en,2
11566,11567,3/23/2015 21:38,0,0,Commented on StockTwits: Appreciate your updates. Seeing confirmation is good after alerting e... ,,en,1
11567,11568,3/23/2015 20:31,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11568,11569,3/23/2015 18:57,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11569,11570,3/23/2015 18:56,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11570,11571,3/23/2015 18:56,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11571,11572,3/23/2015 18:25,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11572,11573,3/23/2015 18:25,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11573,11574,3/23/2015 18:25,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11574,11575,3/23/2015 18:01,0,0,We Have Major New Penny Stock Picks On the Way! Special Update: ,,en,1
11575,11576,3/23/2015 12:21,0,0,Some people are comparing current situation in with 2010... ,,en,1
11576,11577,3/23/2015 11:37,1,1,stabilizing on the 200-month sma. Secular bear market now. ,,en,1
11577,11578,3/23/2015 10:59,0,0,RT A more neutral stance appearing in the chart. Potential for higher in the coming weeks. ,,en,1
11578,11579,3/23/2015 8:58,1,0,Strong U.S. Dollar Weighs On Rural Economy ,,en,1
11579,11580,3/22/2015 14:27,0,0,A more neutral stance appearing in the chart. Potential for higher in the coming weeks. ,,en,1
11580,11581,3/22/2015 9:43,0,0,"popped right back up to March pivot & its StochRSI 0. This may surprise to upside yet more, so just watching. ",,en,1
11581,11582,3/22/2015 2:15,0,0,still in range ,,en,1
11582,11583,3/21/2015 21:09,0,1,Gained 1005 Within 3 Days! Market News Update: ,,en,1
11583,11584,3/21/2015 12:56,0,0,Yesterday We Made In Just One Trade More Info Here .. ,,en,1
11584,11585,3/21/2015 11:11,0,0,,,en,1
11585,11586,3/20/2015 18:57,0,0,Gained 1005 Within 3 Days! Market News Update: ,,en,1
11586,11587,3/20/2015 15:03,0,0,Gained 118.46 In Just 3 Weeks After Our Alerts! Penny Stock Blog Update: ,,en,1
11587,11588,3/20/2015 14:25,2,0,"CHICAGO cierre diurno May15 3,95 357,30 May15 4,53 151,57 May15 6,61 194,72 Reuters",,en,1
11588,11589,3/20/2015 14:24,0,0,We Have Major New Penny Stock Picks On the Way! Special Update: ,,en,1
11590,11591,3/20/2015 11:35,0,0,"In all the excitement, my stop got hit as /ZC flew upward again. Will stay neutral on it for the time being. ",,en,1
11591,11592,3/20/2015 10:54,0,0,"This Service Made 20,000 Gains In the Last Month! Subscribe Here .. ",,en,1
11592,11593,3/20/2015 9:50,2,0,"CHICAGO apertura diurno May15 3,03 356,38 May15 1,38 148,42 May15 2,57 190,68 Reuters",,en,1
11593,11594,3/20/2015 9:01,0,0,We Have Major New Penny Stock Picks On the Way! Special Update: ,,en,1
11594,11595,3/20/2015 8:56,1,1,"CHICAGO cierre nocturno May15 0,28 353,62 May15 0,79 147,83 May15 2,30 190,40 Reuters",,en,1
11595,11596,3/19/2015 22:42,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11596,11597,3/19/2015 22:42,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11597,11598,3/19/2015 22:42,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11598,11599,3/19/2015 22:04,0,0,Gained 1005 Within 3 Days! Market News Update: ,,en,1
11599,11600,3/19/2015 21:05,0,0,Gained 118.46 In Just 3 Weeks After Our Alerts! Penny Stock Blog Update: ,,en,1
11600,11601,3/19/2015 19:50,0,0,/ZC retested back up into resistance then fell back again. So far so good for resuming downtrend. ,,en,1
11601,11602,3/19/2015 14:37,1,0,"CHICAGO cierre diurno May15 -1,19 353,35 May15 -0,49 147,05 May15 0,46 188,11 Reuters",,en,1
11602,11603,3/19/2015 12:52,0,0,Gains Over 2500 In one Trade.. Subscribe Here! .. ,,en,1
11604,11605,3/19/2015 11:18,0,0,Gained 1005 Within 3 Days! Market News Update: ,,en,1
11605,11606,3/19/2015 10:24,0,1,Corn And Soybeans Sales Rebound As Planting Season Nears ,,en,1
11606,11607,3/19/2015 9:39,1,0,"CHICAGO apertura diurno May15 0,46 355,00 May15 -0,39 147,15 May15 1,01 188,66 Reuters",,en,1
11607,11608,3/19/2015 9:00,2,0,"CHICAGO cierre nocturno May15 0,55 355,09 May15 0,00 147,54 May15 0,83 188,48 Reuters",,en,1
11608,11609,3/19/2015 7:07,0,0,We Have Major New Penny Stock Picks On the Way! Special Update: ,,en,1
11609,11610,3/19/2015 6:52,0,0,Gained 118.46 In Just 3 Weeks After Our Alerts! Penny Stock Blog Update: ,,en,1
11610,11611,3/19/2015 6:47,0,0,"/ZC has broken rallied to retest that, now I'm leaning it'll resume lower toward ",,en,1
11611,11612,3/19/2015 2:33,0,0,Gained 1005 Within 3 Days! Market News Update: ,,en,1
11612,11613,3/19/2015 0:50,1,0,Commodity Madness ,,en,1
11613,11614,3/18/2015 23:23,0,0,Gained 118.46 In Just 3 Weeks After Our Alerts! Penny Stock Blog Update: ,,en,1
11614,11615,3/18/2015 15:13,1,1,- Printing a hammer reversal candlestick at bottom of lower Bollinger Band on daily & weekly timeframes. On watch for reversal upside,,en,1
11615,11616,3/18/2015 15:09,2,1,"CHICAGO cierre diurno May15 3,86 354,54 May15 1,48 147,54 May15 2,66 187,65 Reuters",,en,1
11616,11617,3/18/2015 13:16,0,1,Gained 1005 Within 3 Days! Market News Update: ,,en,1
11617,11618,3/18/2015 13:13,0,1,We Have Major New Penny Stock Picks On the Way! Special Update: ,,en,1
11619,11620,3/18/2015 12:09,0,1,Gained 118.46 In Just 3 Weeks After Our Alerts! Penny Stock Blog Update: ,,en,1
11620,11621,3/18/2015 11:59,0,1,Yesterday We Made In Just One Trade More Info Here .. ,,en,1
11621,11622,3/18/2015 11:05,0,1,short mini corn futures at 370 5/8 ,,en,1
11622,11623,3/18/2015 10:22,0,1,look for corn futures to break through support of 369 4/8 ,,en,1
11623,11624,3/18/2015 9:42,2,0,"CHICAGO apertura diurno May15 1,65 352,34 May15 0,79 146,85 May15 1,56 186,55 Reuters",,en,1
11624,11625,3/18/2015 2:23,0,0,We Have Major New Penny Stock Picks On the Way! Special Update: ,,en,1
11625,11626,3/17/2015 20:20,1,1,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11626,11627,3/17/2015 20:20,0,0,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11627,11628,3/17/2015 20:20,0,0,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11628,11629,3/17/2015 19:50,0,0,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11629,11630,3/17/2015 19:50,0,0,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11630,11631,3/17/2015 19:50,0,0,Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower ,,en,1
11631,11632,3/17/2015 18:30,0,0,".WarrenBuffett FYI, worst 2 day slide since May 2014. May 2014 marked beginning of a 35 fall in and a 15 fall in ",,en,1
11632,11633,3/17/2015 16:20,0,0,Marex Spectron Ethanol Report ,,en,1
11633,11634,3/17/2015 14:52,1,0,"CHICAGO cierre diurno May15 -5,42 350,68 May15 -3,15 146,06 May15 -3,86 184,99 Reuters",,en,1
11634,11635,3/17/2015 13:17,0,1,Although I'd previously been thinking /ZC should go to just above its P&F revised to so watch that. ,,en,1
11635,11636,3/17/2015 13:14,0,0,/ZC continuation down looks like it's finally resuming downtrend. Trailing stops accordingly for now. ,,en,1
11637,11638,3/17/2015 11:19,0,0,broke down the bear flag today. ,,en,1
11638,11639,3/17/2015 10:28,0,0,We Have Major New Penny Stock Picks On the Way! Special Update: ,,en,1
11639,11640,3/17/2015 10:25,1,0,"CHICAGO apertura diurno May15 -2,30 353,90 May15 -1,18 148,03 May15 -1,84 187,01 Reuters",,en,1
11640,11641,3/17/2015 9:39,1,3,Corn breaks down from its triangle pattern. ,,en,1
11641,11642,3/17/2015 8:58,2,0,"CHICAGO cierre nocturno May15 -1,10 355,00 May15 -0,79 148,42 May15 -0,46 188,38 Reuters",,en,1
11642,11643,3/17/2015 1:49,0,0,Gained 118.46 In Just 3 Weeks After Our Alerts! Penny Stock Blog Update: ,,en,1
11643,11644,3/17/2015 0:04,0,0,Gained 1005 Within 3 Days! Market News Update:: ,,en,1
11644,11645,3/16/2015 22:42,1,1,"My basic daily chart shows another way to see it, reaching for support, but similarly bearish if fails /ZC ",,en,1
11645,11646,3/16/2015 22:38,1,0,"spot P&F also illustrates similarly, with objective to unless it gets above ",,en,1
11646,11647,3/16/2015 22:33,0,2,"This looks more recognizably typical in the corn ETF, daily chart, pushed down before its declining 200-dma. ",,en,1
11647,11648,3/16/2015 22:30,0,0,/ZC traditional daily chart shows it actually got past 200-dma before drooping from sideways consolidation. ,,en,2
11648,11649,3/16/2015 22:09,0,0,Commented on StockTwits: it on going down because corn is down. This should be much lower. and usually... ,,en,1
11649,11650,3/16/2015 21:14,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11650,11651,3/16/2015 21:08,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11651,11652,3/16/2015 21:08,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11652,11653,3/16/2015 21:08,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11653,11654,3/16/2015 18:40,0,0,Subscribe sa_alerts ,,en,1
11654,11655,3/16/2015 14:42,1,1,"CHICAGO cierre diurno May15 -1,75 356,10 May15 -0,59 149,21 May15 4,41 188,84 Reuters",,en,1
11656,11657,3/16/2015 9:48,2,0,"CHICAGO apertura diurno May15 0,73 358,58 May15 0,20 150,00 May15 2,48 186,91 Reuters",,en,1
11657,11658,3/16/2015 8:59,1,0,"CHICAGO cierre nocturno May15 0,18 358,03 May15 -0,10 149,70 May15 -0,55 183,88 Reuters",,en,1
11658,11659,3/16/2015 6:27,0,0,"Unlike crude & some other commodities, /ZC this morning looks like it's dropping under recent prior lows. ",,en,2
11659,11660,3/15/2015 14:20,0,0,My Friend Made Million Trading Like this! .. ,,en,1
11660,11661,3/15/2015 13:35,0,0,Downside pressure increasing in the chart. ,,en,1
11661,11662,3/15/2015 8:11,0,0,Our Penny Stock Pick On Gained 57.14 Mid-Day In A Huge Push! Major News: ,,en,1
11662,11663,3/14/2015 1:48,0,0,Our Pick On Gained 57.14 Mid-Day In A Huge Push! Major News: ,,en,1
11663,11664,3/14/2015 0:49,0,0,Our Pick On Gained 57.14 Mid-Day In A Huge Push! Major News: ,,en,1
11664,11665,3/13/2015 15:28,1,0,"CHICAGO cierre diurno May15 -6,06 357,85 May15 -3,15 149,80 May15 -1,93 184,43 Reuters",,en,1
11666,11667,3/13/2015 10:04,0,0,"CHICAGO apertura diurno May15 -2,66 361,25 May15 -0,79 152,17 May15 1,29 187,65 Reuters",,en,1
11667,11668,3/13/2015 9:02,3,2,Strengthening Dollar Hurts U.S. Export Sales ,,en,1
11668,11669,3/13/2015 8:59,2,0,"CHICAGO cierre nocturno May15 -2,39 361,52 May15 -0,20 152,76 May15 1,38 187,74 Reuters",,en,1
11669,11670,3/13/2015 8:43,0,0,"1 Stars in ABC Bullish Pattern, Still 1 Star.. ",,en,1
11670,11671,3/13/2015 8:20,0,0,Gained 118.43 For Our Penny Stock Newsletter Subscribers! Big News: ,,en,1
11671,11672,3/13/2015 7:23,0,0,Our Penny Stock Newsletter Picks Gained Over 400 In 5 Weeks! See Our New Picks: ,,en,1
11672,11673,3/12/2015 22:56,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11673,11674,3/12/2015 22:56,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11674,11675,3/12/2015 22:56,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11675,11676,3/12/2015 22:56,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11676,11677,3/12/2015 22:56,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11677,11678,3/12/2015 22:56,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11678,11679,3/12/2015 16:41,0,0,Corn versus Soybeans: This Spread May Yield Info On The Behavior Of Farmers ,,en,1
11679,11680,3/12/2015 16:37,0,0,Ethanol: A BioFuel ,,in,1
11680,11681,3/12/2015 16:37,0,0,Ethanol: A BioFuel anol-a-biofuel/ ,,it,1
11681,11682,3/12/2015 15:48,0,0,Our Penny Stock Newsletter Picks Gained Over 400 In 5 Weeks! See Our New Picks: ,,en,1
11682,11683,3/12/2015 14:51,0,0,Gained 118.43 For Our Penny Stock Newsletter Subscribers! Big News: ,,en,1
11683,11684,3/12/2015 14:47,1,0,"CHICAGO cierre diurno May15 -0,83 363,91 May15 -0,98 152,95 May15 3,03 186,36 Reuters",,en,1
11685,11686,3/12/2015 11:51,0,0,Here's a 1-year chart comparing the with and Food prices at the grocery ... ,,en,1
11686,11687,3/12/2015 10:12,0,0,Our Penny Stock Alert On gained 685.71 Over The Past 5 Weeks! Blog Update: ,,en,1
11687,11688,3/12/2015 9:53,2,0,"CHICAGO apertura diurno May15 -0,73 364,00 May15 -0,79 153,15 May15 1,75 185,08 Reuters",,en,1
11688,11689,3/12/2015 9:45,0,0,"With Corn Swimming In Supply, A Difficult Market Gets No Relief ",,en,1
11689,11690,3/12/2015 8:53,1,0,"CHICAGO cierre nocturno May15 0,00 364,74 May15 -0,20 153,74 May15 2,11 185,45 Reuters",,en,1
11690,11691,3/12/2015 3:55,0,0,Our Penny Stock Alert On gained 685.71 Over The Past 5 Weeks! Blog Update: ,,en,1
11691,11692,3/11/2015 16:49,0,0,Marex Spectron Ethanol Report ,,en,1
11692,11693,3/11/2015 16:03,0,0,Our Penny Stock Alert On gained 685.71 Over The Past 5 Weeks! Blog Update: ,,en,1
11693,11694,3/11/2015 15:06,2,0,"CHICAGO cierre diurno May15 3,03 364,74 May15 1,18 153,94 May15 2,11 183,33 Reuters",,en,1
11694,11695,3/11/2015 14:35,0,0,A good day for the big three after a year of crushing and grinding. ,,en,2
11695,11696,3/11/2015 12:36,2,0,"CHICAGO apertura diurno May15 3,40 365,10 May15 1,57 154,33 May15 2,48 183,70 Reuters",,en,1
11696,11697,3/11/2015 9:45,0,0,"CHICAGO apertura diurno Mar15 2,76 364,46 Mar15 1,18 153,94 Mar15 1,75 182,97 Reuters",,en,1
11697,11698,3/11/2015 9:08,1,1,"CHICAGO cierre nocturno May15 2,48 364,19 May15 1,57 154,33 May15 2,48 183,70 Reuters",,en,1
11698,11699,3/11/2015 4:48,0,0,The Case Against Commodities ,,en,1
11699,11700,3/11/2015 2:39,0,0,Has Gained 118.43 For Our Penny Stock Newsletter Subscribers! Big News: ,,en,1
11700,11701,3/10/2015 15:18,0,0,U.S. Corn Stocks Lowered On Increased Exports ,,en,1
11701,11702,3/10/2015 14:43,1,0,"CHICAGO cierre diurno Mar15 -3,21 361,71 Mar15 -0,30 152,76 Mar15 1,19 181,22 Reuters",,en,1
11702,11703,3/10/2015 12:39,0,1,"/ZC still sidewinding without dropping or breaking out. Still think it's churn b4 drop, but be careful of it. ",,en,1
11704,11705,3/10/2015 11:37,0,0,"Brazil reduces corn, soy harvest estimates: The official Conab bureau flags setbacks from too little rain but but ???",,en,1
11705,11706,3/10/2015 9:44,2,0,"CHICAGO apertura diurno Mar15 -1,93 361,15 Mar15 -1,08 149,80 Mar15 -1,93 179,66 Reuters",,en,1
11706,11707,3/10/2015 8:46,0,0,Our Penny Stock Pick On Is Up 84.31 In 3 Weeks! Big News: ,,en,1
11707,11708,3/10/2015 7:50,0,1,Goldbugs should buy golden corn instead - Dragonfly Capital ,,en,1
11708,11709,3/10/2015 7:31,0,0,Goldbugs Should Buy Golden Corn Instead: ,,en,1
11709,11710,3/10/2015 7:30,2,1,Goldbugs should buy golden corn instead - Dragonfly Capital ,,en,1
11710,11711,3/10/2015 3:49,0,0,Our Penny Stock Picks Gained 400 In 5 Weeks A New Pick Is Coming Today! Get It Early: ,,en,1
11711,11712,3/10/2015 3:46,0,0,Has Gained 685.71 In The Past 5 Weeks! Big News: ,,en,1
11712,11713,3/9/2015 21:31,0,0,Closed Up 83.67 Today! Special Update: ,,en,1
11713,11714,3/9/2015 21:05,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11714,11715,3/9/2015 20:57,0,0,Chicago Agriculture Commodities Finish Higher: Chicago Agriculture Commodities Finish Higher ,,en,1
11715,11716,3/9/2015 15:59,0,0,Premium Alerts Ranked For Gains 2834 Last Week .. ,,en,1
11716,11717,3/9/2015 15:12,0,0,"CHICAGO cierre diurno Mar15 3,31 363,08 Mar15 1,57 150,89 Mar15 3,12 181,59 Reuters",,en,1
11718,11719,3/9/2015 9:42,3,1,"CHICAGO apertura diurno Mar15 2,20 361,89 Mar15 1,87 151,18 Mar15 2,02 180,76 Reuters",,en,1
11719,11720,3/9/2015 9:00,0,0,"CHICAGO cierre nocturno Mar15 1,01 360,79 Mar15 1,97 151,18 Mar15 2,02 180,76 Reuters",,en,1
11720,11721,3/9/2015 2:31,0,0,Has Gained As Much As 193.33 In 3 Days! Special Update: ,,en,2
11721,11722,3/8/2015 16:47,0,0,This Man Turned Into Over In Just 30 Days! Proof Here .. ,,en,1
